LSOA_code,all,G1,G2,G3,G4
E01003666,1839,554,516,531,238
E01003668,1392,735,365,183,109
E01003669,1153,650,284,165,54
E01003670,1131,576,273,205,77
E01003671,1153,677,279,142,55
E01003672,1262,586,306,247,123
E01003673,1438,810,315,239,74
E01003674,1847,984,434,309,120
E01003675,1224,453,335,260,176
E01003676,1358,502,382,287,187
E01003677,1279,544,368,218,149
E01003678,1179,491,353,208,127
E01003679,1246,526,351,215,154
E01003680,1198,465,353,240,140
E01003681,1472,523,407,318,224
E01003682,1320,485,381,258,196
E01003683,1411,305,383,459,264
E01003684,1198,307,318,343,230
E01003685,1289,268,353,399,269
E01003686,1406,338,337,384,347
E01003688,1195,274,343,293,285
E01003689,1572,483,327,383,379
E01003690,1596,609,429,310,248
E01003691,1116,398,292,231,195
E01003692,1144,441,296,238,169
E01003693,1170,443,349,197,181
E01003694,1087,395,274,234,184
E01003695,1103,345,296,252,210
E01003696,1312,412,392,297,211
E01003697,1236,463,343,260,170
E01003698,1084,442,320,243,79
E01003699,1160,430,353,281,96
E01003700,1830,601,564,441,224
E01003701,1445,494,452,320,179
E01003702,1655,597,573,352,133
E01003703,1913,781,519,398,215
E01003704,1376,389,412,377,198
E01003705,1731,629,518,416,168
E01003706,1186,394,327,326,139
E01003707,1109,385,364,223,137
E01003708,1386,438,354,383,211
E01003709,1270,457,363,296,154
E01003710,1150,423,359,230,138
E01003711,1370,505,407,296,162
E01003712,1038,262,271,303,202
E01003713,1270,346,340,343,241
E01003714,1638,382,533,446,277
E01003715,1545,464,446,395,240
E01003716,1310,476,298,309,227
E01003718,1341,419,342,347,233
E01003719,1630,486,410,389,345
E01003720,1450,333,434,499,184
E01003721,1361,413,414,359,175
E01003722,1635,513,484,436,202
E01003723,1389,390,395,431,173
E01003724,1079,414,328,244,93
E01003725,1234,402,360,353,119
E01003726,1778,697,479,421,181
E01003727,1277,337,347,412,181
E01003729,1143,236,286,337,284
E01003730,1204,246,320,352,286
E01003731,931,236,232,269,194
E01003732,1146,217,263,371,295
E01003733,1181,289,301,363,228
E01003734,1174,249,306,372,247
E01003735,1326,291,296,403,336
E01003736,1287,252,366,386,283
E01003737,1825,612,634,351,228
E01003738,1604,519,461,386,238
E01003739,1574,500,395,399,280
E01003740,1580,482,456,388,254
E01003741,1397,412,417,338,230
E01003742,1532,394,405,430,303
E01003743,1267,325,364,342,236
E01003744,1132,552,344,154,82
E01003745,1053,608,275,117,53
E01003746,1253,660,348,166,79
E01003747,1014,599,247,111,57
E01003748,1277,710,314,166,87
E01003749,1325,646,334,220,125
E01003750,1498,675,395,285,143
E01003751,1564,491,454,373,246
E01003752,1921,796,508,357,260
E01003753,1367,461,381,323,202
E01003754,1269,469,332,288,180
E01003755,1542,510,434,394,204
E01003756,1686,536,452,421,277
E01003757,1469,413,382,399,275
E01003759,1150,642,266,161,81
E01003760,1372,567,403,286,116
E01003761,1155,241,261,417,236
E01003762,1279,634,340,215,90
E01003763,1447,594,453,259,141
E01003764,1558,792,389,256,121
E01003765,1431,727,335,264,105
E01003766,1464,435,369,390,270
E01003767,1397,354,402,404,237
E01003768,1355,341,337,366,311
E01003769,1290,284,304,390,312
E01003770,1935,689,492,420,334
E01003771,1207,370,329,281,227
E01003772,1241,389,344,309,199
E01003773,1221,441,318,273,189
E01003774,1475,868,326,177,104
E01003775,1262,624,359,172,107
E01003776,1433,597,362,323,151
E01003777,1485,867,335,168,115
E01003778,1548,937,342,195,74
E01003779,1303,710,291,189,113
E01003780,1204,674,302,125,103
E01003781,1390,442,383,335,230
E01003782,1134,318,306,281,229
E01003783,1702,446,428,466,362
E01003784,1410,442,367,353,248
E01003785,1410,390,360,345,315
E01003786,1098,457,269,225,147
E01003787,1148,406,309,243,190
E01003788,1258,390,285,295,288
E01003789,1119,627,287,134,71
E01003790,1087,502,263,204,118
E01003791,1121,623,268,134,96
E01003792,1058,623,226,122,87
E01003793,1175,506,306,222,141
E01003794,1123,639,251,144,89
E01003795,896,522,228,94,52
E01003796,1186,638,272,194,82
E01003797,1038,694,231,65,48
E01003798,1089,661,245,103,80
E01003799,1173,782,267,93,31
E01003800,1105,599,253,160,93
E01003801,942,659,192,56,35
E01003802,1076,710,213,63,90
E01003803,1140,455,277,263,145
E01003804,1327,823,318,138,48
E01003805,1183,797,282,61,43
E01003806,1020,708,203,66,43
E01003807,1481,865,333,207,76
E01003808,1356,897,262,136,61
E01003809,1254,811,282,106,55
E01003810,1173,728,250,148,47
E01003811,1257,786,281,142,48
E01003812,1340,803,281,189,67
E01003813,1210,730,275,148,57
E01003814,1438,822,315,199,102
E01003815,1531,863,349,228,91
E01003816,1211,710,257,167,77
E01003817,1485,747,384,238,116
E01003818,1157,650,283,163,61
E01003819,1282,497,280,358,147
E01003820,1403,681,303,303,116
E01003821,1290,869,268,86,67
E01003822,1128,715,248,99,66
E01003823,1412,851,334,157,70
E01003824,1210,756,256,148,50
E01003825,1281,736,298,206,41
E01003826,1361,574,301,359,127
E01003827,1481,780,390,247,64
E01003828,1152,674,280,162,36
E01003829,1244,453,341,330,120
E01003830,1390,739,327,243,81
E01003831,1247,598,333,237,79
E01003832,1151,363,267,356,165
E01003833,1136,495,267,290,84
E01003834,1295,783,280,170,62
E01003835,1158,759,276,85,38
E01003836,1005,537,206,184,78
E01003837,1556,950,336,143,127
E01003838,1319,814,292,160,53
E01003839,1744,965,351,294,134
E01003840,1322,485,355,347,135
E01003841,1467,393,390,478,206
E01003842,1237,507,262,343,125
E01003843,1601,507,421,446,227
E01003844,1109,571,282,171,85
E01003845,1322,594,341,281,106
E01003846,1233,833,282,75,43
E01003847,1386,913,299,116,58
E01003848,1434,894,288,177,75
E01003849,1191,820,230,96,45
E01003851,1236,846,247,65,78
E01003852,1097,643,247,137,70
E01003853,1075,630,236,137,72
E01003854,1078,659,234,119,66
E01003855,1455,765,298,262,130
E01003856,1233,771,261,143,58
E01003857,1324,887,260,127,50
E01003858,1187,845,227,80,35
E01003859,1143,720,277,98,48
E01003860,1366,990,236,108,32
E01003861,1519,995,294,168,62
E01003862,1382,720,306,234,122
E01003863,1083,551,246,191,95
E01003864,1111,733,218,94,66
E01003865,1073,567,252,182,72
E01003866,1212,879,218,78,37
E01003867,1141,616,262,175,88
E01003868,1156,814,212,104,26
E01003869,1253,829,251,112,61
E01003870,1514,1006,299,149,60
E01003871,1245,812,269,109,55
E01003872,1182,783,251,114,34
E01003873,1286,900,226,112,48
E01003874,1226,864,229,90,43
E01003875,1191,754,269,100,68
E01003876,1538,1012,315,139,72
E01003877,1136,831,198,66,41
E01003878,1148,544,254,226,124
E01003879,1009,703,210,52,44
E01003880,1124,711,244,108,61
E01003881,852,559,172,69,52
E01003882,1481,966,301,167,47
E01003883,1474,982,282,145,65
E01003884,1284,776,271,162,75
E01003885,1144,704,234,150,56
E01003886,1215,780,237,140,58
E01003887,1371,872,304,147,48
E01003888,1527,785,309,291,142
E01003889,1314,844,288,141,41
E01003890,1207,767,272,112,56
E01003891,1416,869,333,130,84
E01003892,1558,1060,319,104,75
E01003893,1295,815,301,123,56
E01003894,1286,867,264,111,44
E01003895,1278,818,263,147,50
E01003896,1458,931,286,195,46
E01003897,1438,920,254,186,78
E01003898,1267,807,260,143,57
E01003899,1071,634,247,147,43
E01003900,1223,547,282,286,108
E01003901,1220,688,294,186,52
E01003902,968,506,256,158,48
E01003903,1153,501,321,241,90
E01003904,1143,638,255,179,71
E01003905,969,479,277,154,59
E01003906,1305,596,344,262,103
E01003907,1228,456,293,347,132
E01003908,1380,624,398,242,116
E01003909,1230,616,308,212,94
E01003910,1258,662,322,218,56
E01003911,1367,529,249,409,180
E01003912,1091,236,206,442,207
E01003913,1582,900,272,317,93
E01003914,1441,847,220,275,99
E01003915,1452,583,277,447,145
E01003916,1698,763,315,480,140
E01003917,1480,666,256,384,174
E01003918,1118,428,190,327,173
E01003919,1219,608,216,271,124
E01003920,1539,550,293,534,162
E01003921,1539,740,246,407,146
E01003922,1639,646,275,532,186
E01003923,1293,588,255,337,113
E01003924,1450,355,283,578,234
E01003925,1528,572,266,486,204
E01003926,1010,347,208,335,120
E01003929,1614,1043,231,215,125
E01003930,1168,605,216,216,131
E01003932,1096,465,181,292,158
E01003933,1677,972,254,272,179
E01003934,1605,1035,275,190,105
E01003935,720,323,136,170,91
E01003936,1036,779,165,68,24
E01003937,1154,684,183,219,68
E01003938,1184,499,228,304,153
E01003939,1285,796,182,212,95
E01003940,1099,381,249,312,157
E01003941,1584,962,237,281,104
E01003942,1094,401,226,323,144
E01003943,1056,346,172,397,141
E01003945,1291,774,240,192,85
E01003946,1357,737,276,242,102
E01003947,1021,279,241,320,181
E01003948,1335,786,266,177,106
E01003949,1459,818,321,232,88
E01003950,1382,564,262,376,180
E01003951,1036,613,217,113,93
E01003952,1270,778,238,188,66
E01003953,1658,1081,279,203,95
E01003954,1205,800,178,163,64
E01003955,1485,885,234,237,129
E01003956,1390,917,237,146,90
E01003957,1352,833,270,185,64
E01003958,1444,716,290,278,160
E01003960,1296,668,229,278,121
E01003961,1470,369,285,571,245
E01003963,1184,340,245,416,183
E01003966,1578,411,262,688,217
E01003969,1934,829,363,559,183
E01003971,917,338,165,244,170
E01003972,1008,395,195,304,114
E01003973,1240,407,245,442,146
E01003975,1257,508,235,365,149
E01003976,1805,1033,283,349,140
E01003977,1407,545,275,404,183
E01003979,1580,727,241,361,251
E01003980,1448,508,245,474,221
E01003981,1002,497,173,226,106
E01003983,1183,298,249,440,196
E01003984,1812,815,337,454,206
E01003986,1176,369,221,404,182
E01003987,1368,451,303,408,206
E01003988,1501,429,312,534,226
E01003989,1578,573,289,506,210
E01003990,1612,452,324,571,265
E01003991,938,278,181,328,151
E01003992,1075,331,205,384,155
E01003993,1361,396,286,490,189
E01003994,1497,705,246,377,169
E01003995,1083,437,209,279,158
E01003997,950,416,194,229,111
E01003998,1170,624,180,240,126
E01003999,1049,446,182,300,121
E01004000,1482,662,248,369,203
E01004001,1345,420,281,382,262
E01004002,1245,689,261,208,87
E01004003,1361,452,222,514,173
E01004004,1989,892,422,453,222
E01004005,1757,684,311,505,257
E01004006,1413,657,275,314,167
E01004007,990,275,168,400,147
E01004008,1478,454,292,512,220
E01004010,1084,347,230,355,152
E01004011,1505,470,308,500,227
E01004012,1758,655,340,563,200
E01004013,1346,508,249,400,189
E01004014,1408,392,233,513,270
E01004015,1175,688,211,184,92
E01004016,1839,1033,356,345,105
E01004017,1234,702,261,195,76
E01004018,1425,937,248,172,68
E01004019,1587,738,321,358,170
E01004020,1188,434,253,382,119
E01004021,1697,1152,286,176,83
E01004023,1297,519,243,404,131
E01004024,1461,460,265,513,223
E01004028,1817,872,317,433,195
E01004029,1607,1054,229,230,94
E01004030,1196,590,241,274,91
E01004031,1979,1125,294,385,175
E01004032,1233,872,181,146,34
E01004033,1833,906,289,420,218
E01004034,1110,385,242,350,133
E01004035,1067,354,209,364,140
E01004036,1448,515,302,454,177
E01004037,1444,561,293,439,151
E01004038,1745,740,366,466,173
E01004039,1132,471,208,317,136
E01004040,1282,344,252,440,246
E01004041,1159,331,211,473,144
E01004042,1474,463,306,481,224
E01004043,1093,472,218,264,139
E01004044,1004,318,192,334,160
E01004045,1087,352,219,360,156
E01004046,1192,756,195,147,94
E01004047,1170,413,193,433,131
E01004048,1178,683,197,226,72
E01004049,934,422,162,265,85
E01004050,1135,764,181,125,65
E01004051,1027,665,175,138,49
E01004052,1373,858,243,203,69
E01004053,1579,1044,296,184,55
E01004054,1280,839,235,164,42
E01004055,1030,345,229,328,128
E01004056,1878,1002,341,369,166
E01004057,1673,922,318,295,138
E01004058,1459,1001,241,160,57
E01004059,1662,1153,245,195,69
E01004060,1525,731,243,357,194
E01004061,1329,811,245,207,66
E01004062,1666,841,310,365,150
E01004063,1509,880,271,256,102
E01004064,1484,644,274,417,149
E01004065,1217,718,214,204,81
E01004066,1514,662,325,389,138
E01004067,1615,550,326,549,190
E01004068,1445,537,299,398,211
E01004069,933,658,161,63,51
E01004070,1394,878,228,201,87
E01004071,1154,626,229,199,100
E01004072,1230,821,206,139,64
E01004073,1325,877,241,140,67
E01004074,1231,838,253,91,49
E01004075,1198,896,201,64,37
E01004076,1199,397,370,330,102
E01004077,1237,460,361,324,92
E01004078,1262,454,348,354,106
E01004079,1088,497,320,218,53
E01004080,1078,440,319,245,74
E01004081,1171,484,309,295,83
E01004082,1034,383,323,249,79
E01004083,1076,264,251,402,159
E01004084,1142,594,339,145,64
E01004085,1249,637,334,204,74
E01004086,1420,566,383,356,115
E01004087,1199,571,385,167,76
E01004088,1321,242,291,588,200
E01004089,904,255,233,300,116
E01004090,940,227,227,358,128
E01004091,1007,548,270,133,56
E01004092,1183,613,311,160,99
E01004093,1214,682,267,151,114
E01004094,1360,669,347,279,65
E01004095,1220,706,294,148,72
E01004096,1205,506,295,299,105
E01004097,1216,616,333,219,48
E01004098,992,570,223,153,46
E01004099,1245,597,298,265,85
E01004100,1090,510,330,187,63
E01004101,1069,510,271,220,68
E01004102,1131,607,267,177,80
E01004103,1329,602,358,289,80
E01004104,1147,609,300,167,71
E01004105,1356,731,331,214,80
E01004106,1243,718,314,151,60
E01004107,1181,457,339,294,91
E01004108,1434,715,406,227,86
E01004109,1239,457,333,352,97
E01004110,1546,669,418,346,113
E01004111,1252,563,337,259,93
E01004112,1280,725,344,156,55
E01004114,1403,762,380,138,123
E01004115,1340,539,422,294,85
E01004116,1254,518,382,270,84
E01004117,1095,488,327,230,50
E01004118,1312,484,386,340,102
E01004119,1066,419,321,260,66
E01004120,1161,480,369,234,78
E01004121,1168,550,306,239,73
E01004122,1067,505,308,200,54
E01004123,1589,449,406,567,167
E01004124,1414,365,397,499,153
E01004125,1163,322,306,393,142
E01004126,1108,294,268,415,131
E01004127,1299,406,364,400,129
E01004128,1078,329,289,353,107
E01004129,1363,347,325,502,189
E01004130,1350,479,424,335,112
E01004131,1376,478,411,390,97
E01004132,1075,431,328,265,51
E01004133,1152,446,349,284,73
E01004134,1206,434,353,295,124
E01004135,1084,378,313,299,94
E01004136,1200,412,357,342,89
E01004137,1934,1006,498,333,97
E01004138,1308,556,344,325,83
E01004139,1155,505,321,241,88
E01004140,1332,349,333,486,164
E01004141,1253,403,333,394,123
E01004143,1130,466,286,300,78
E01004144,1351,569,396,284,102
E01004145,1612,614,445,405,148
E01004146,1434,561,380,387,106
E01004147,1234,452,341,331,110
E01004148,1230,394,312,384,140
E01004149,1407,509,429,352,117
E01004150,1571,591,416,404,160
E01004151,1524,697,350,308,169
E01004152,1379,558,372,309,140
E01004153,1431,636,390,295,110
E01004154,1130,638,279,151,62
E01004155,1448,668,377,294,109
E01004156,1550,703,377,314,156
E01004157,976,547,256,123,50
E01004158,1275,621,310,253,91
E01004159,1221,439,373,341,68
E01004160,1209,561,342,251,55
E01004161,1119,467,334,252,66
E01004162,1265,527,328,299,111
E01004163,1304,466,402,353,83
E01004164,1140,491,321,256,72
E01004165,1313,520,334,349,110
E01004166,1209,542,347,245,75
E01004167,1105,316,300,369,120
E01004168,1210,463,364,311,72
E01004169,1195,478,312,318,87
E01004170,1616,764,411,359,82
E01004171,1190,515,311,279,85
E01004172,1352,479,403,361,109
E01004173,1038,426,251,271,90
E01004174,1168,532,294,262,80
E01004175,1319,521,395,318,85
E01004176,1130,500,306,262,62
E01004177,1394,503,379,357,155
E01004178,1719,659,430,455,175
E01004179,1226,627,326,210,63
E01004180,1369,704,395,166,104
E01004181,1327,545,317,345,120
E01004182,1213,396,340,342,135
E01004183,1269,335,338,476,120
E01004184,1136,283,329,398,126
E01004185,1439,518,345,422,154
E01004186,1280,495,358,335,92
E01004187,1238,377,373,386,102
E01004189,1521,381,406,524,210
E01004190,1078,514,296,204,64
E01004191,1379,534,415,321,109
E01004192,1370,636,366,268,100
E01004193,1955,913,486,410,146
E01004194,1199,444,345,314,96
E01004195,1270,532,336,304,98
E01004196,1189,544,325,251,69
E01004198,1102,308,241,314,239
E01004199,1171,347,220,313,291
E01004200,1065,669,156,129,111
E01004201,1265,569,242,288,166
E01004202,1506,801,247,270,188
E01004203,1374,568,263,331,212
E01004204,1389,480,314,342,253
E01004205,1492,491,257,390,354
E01004206,1049,232,190,325,302
E01004207,976,388,175,245,168
E01004208,1416,705,252,289,170
E01004209,869,226,156,260,227
E01004211,1271,681,219,207,164
E01004212,1442,671,251,305,215
E01004214,1110,294,239,334,243
E01004216,1308,657,268,237,146
E01004217,1511,670,315,334,192
E01004218,1475,756,268,278,173
E01004219,1834,860,282,384,308
E01004221,1448,703,256,296,193
E01004222,2010,662,371,571,406
E01004223,1605,559,326,435,285
E01004226,1624,676,337,384,227
E01004228,1522,812,279,282,149
E01004229,1048,400,225,261,162
E01004230,1567,717,272,395,183
E01004231,1127,341,201,369,216
E01004232,1349,805,207,188,149
E01004233,1639,614,289,454,282
E01004234,1945,1072,406,333,134
E01004235,876,204,163,315,194
E01004236,1014,220,209,321,264
E01004237,1034,397,225,248,164
E01004239,1175,259,237,368,311
E01004240,1103,282,212,359,250
E01004241,1064,249,219,308,288
E01004243,933,289,197,263,184
E01004244,1409,371,286,444,308
E01004245,2015,876,347,494,298
E01004247,1766,524,314,580,348
E01004248,1155,349,214,333,259
E01004249,1629,382,324,555,368
E01004251,1720,606,324,480,310
E01004255,1166,395,203,321,247
E01004256,1150,319,221,328,282
E01004257,1430,375,267,449,339
E01004258,1176,678,181,182,135
E01004259,1340,701,243,260,136
E01004260,1160,422,235,275,228
E01004263,953,258,216,291,188
E01004264,896,187,160,294,255
E01004266,1100,476,235,245,144
E01004267,1644,697,303,362,282
E01004268,1269,392,228,349,300
E01004270,1696,823,285,356,232
E01004271,1646,724,283,400,239
E01004272,1838,543,414,509,372
E01004274,1403,507,290,365,241
E01004275,1634,719,329,354,232
E01004276,1639,1157,243,165,74
E01004277,1352,978,170,117,87
E01004280,1386,595,254,315,222
E01004281,1515,845,276,239,155
E01004283,1484,469,276,423,316
E01004286,1734,580,354,418,382
E01004287,1527,436,295,418,378
E01004288,1208,312,247,333,316
E01004289,1339,418,245,412,264
E01004290,1391,605,231,339,216
E01004291,1538,1065,238,145,90
E01004292,1372,1021,170,116,65
E01004293,1710,1171,223,194,122
E01004295,1267,417,239,347,264
E01004296,1857,977,308,326,246
E01004297,1585,1069,243,155,118
E01004298,1123,349,182,319,273
E01004300,983,287,209,281,206
E01004301,988,319,171,260,238
E01004302,1082,335,187,317,243
E01004303,1899,798,285,458,358
E01004304,1421,367,244,434,376
E01004305,1263,395,245,361,262
E01004306,1355,615,200,271,269
E01004307,1521,1060,212,151,98
E01004308,1060,400,195,231,234
E01004309,1858,695,313,448,402
E01004310,1487,671,230,297,289
E01004311,1337,574,231,301,231
E01004312,1067,351,199,292,225
E01004313,1465,576,298,357,234
E01004315,1197,512,250,239,196
E01004316,782,362,141,156,123
E01004319,1707,606,276,399,426
E01004321,1478,615,214,327,322
E01004322,893,333,173,227,160
E01004323,1082,420,197,259,206
E01004324,1058,290,206,314,248
E01004326,1338,546,228,326,238
E01004327,1027,327,232,313,155
E01004328,1341,472,367,361,141
E01004329,1307,469,343,380,115
E01004330,1254,500,336,297,121
E01004331,1178,454,285,307,132
E01004332,1359,415,382,391,171
E01004333,1145,366,270,320,189
E01004334,1348,290,443,411,204
E01004335,1222,292,269,438,223
E01004336,1231,343,332,390,166
E01004337,1244,389,313,351,191
E01004338,1556,462,494,437,163
E01004339,1379,547,384,327,121
E01004340,1364,383,320,448,213
E01004341,1449,392,332,484,241
E01004342,1449,571,373,351,154
E01004343,1362,591,388,278,105
E01004344,1281,394,340,366,181
E01004345,1293,455,369,335,134
E01004346,1219,492,330,290,107
E01004347,1546,743,360,309,134
E01004348,2113,945,502,464,202
E01004349,1105,362,300,314,129
E01004350,1510,453,388,451,218
E01004351,1269,485,415,265,104
E01004352,1552,745,409,273,125
E01004353,1457,685,379,292,101
E01004354,1435,637,403,294,101
E01004355,1208,442,354,275,137
E01004356,1258,419,367,333,139
E01004357,1175,434,327,291,123
E01004358,1497,621,444,292,140
E01004359,1272,571,341,278,82
E01004360,1027,423,331,207,66
E01004361,1052,390,371,215,76
E01004362,1211,637,261,207,106
E01004363,1180,481,318,262,119
E01004364,1369,442,339,348,240
E01004365,1814,421,500,577,316
E01004366,1477,613,376,328,160
E01004367,1162,379,285,326,172
E01004368,1637,594,441,346,256
E01004369,1306,534,329,329,114
E01004370,1594,730,388,339,137
E01004371,1236,539,302,256,139
E01004372,1283,658,282,250,93
E01004373,1333,474,314,358,187
E01004374,1477,590,376,363,148
E01004375,1485,539,397,380,169
E01004376,1456,507,396,374,179
E01004377,1334,557,371,279,127
E01004378,1360,543,315,344,158
E01004379,1468,734,352,281,101
E01004380,1277,510,321,326,120
E01004381,1469,699,390,291,89
E01004382,1170,381,264,368,157
E01004383,1221,567,323,251,80
E01004384,1466,380,369,430,287
E01004385,1127,456,279,263,129
E01004386,1321,615,388,243,75
E01004387,1113,551,283,220,59
E01004388,1250,515,336,241,158
E01004389,1305,406,361,377,161
E01004390,1177,337,323,361,156
E01004391,1668,830,354,337,147
E01004392,1889,778,452,438,221
E01004393,1240,453,296,348,143
E01004394,1516,563,340,374,239
E01004395,1255,613,277,275,90
E01004396,1463,582,323,382,176
E01004397,2210,952,492,510,256
E01004398,1456,381,334,448,293
E01004399,1246,309,307,394,236
E01004400,1316,471,336,351,158
E01004401,1708,688,434,416,170
E01004402,1308,440,318,363,187
E01004403,1785,729,386,461,209
E01004404,1885,654,441,533,257
E01004405,1240,528,250,296,166
E01004406,1408,532,335,379,162
E01004407,1123,239,248,405,231
E01004408,1320,618,298,271,133
E01004409,1334,597,260,304,173
E01004410,1393,540,311,358,184
E01004411,1492,674,334,337,147
E01004412,1361,724,297,233,107
E01004413,1205,353,317,352,183
E01004414,1325,399,412,355,159
E01004415,1220,353,359,350,158
E01004416,1393,582,376,292,143
E01004417,1418,456,403,407,152
E01004418,1300,431,383,361,125
E01004419,1822,682,498,451,191
E01004420,1711,418,459,505,329
E01004421,1589,419,422,415,333
E01004422,1931,775,465,499,192
E01004423,1510,387,403,429,291
E01004424,1557,466,380,438,273
E01004425,1447,616,357,329,145
E01004426,1343,426,353,355,209
E01004427,1441,529,401,389,122
E01004428,1444,359,327,481,277
E01004429,1305,433,330,367,175
E01004430,2087,869,481,544,193
E01004432,1390,485,367,382,156
E01004434,1466,432,339,468,227
E01004435,1544,483,408,413,240
E01004436,1182,538,243,246,155
E01004437,1353,562,325,301,165
E01004438,1676,765,390,367,154
E01004439,1268,520,303,315,130
E01004440,1572,697,354,366,155
E01004441,1180,605,260,206,109
E01004442,1213,614,285,227,87
E01004443,1680,700,382,357,241
E01004444,2119,861,413,568,277
E01004445,1526,560,401,387,178
E01004446,1825,698,486,475,166
E01004447,1394,622,318,304,150
E01004448,1416,567,353,329,167
E01004449,1308,305,305,430,268
E01004450,1281,443,364,364,110
E01004451,1359,428,404,384,143
E01004452,1397,392,432,418,155
E01004453,1301,370,395,386,150
E01004454,1357,398,405,401,153
E01004455,1280,338,359,357,226
E01004456,1177,241,295,409,232
E01004457,1457,723,294,303,137
E01004458,1488,562,369,362,195
E01004459,1070,243,201,380,246
E01004460,1429,563,360,365,141
E01004462,1674,756,401,345,172
E01004463,1501,857,303,254,87
E01004464,1152,432,235,321,164
E01004465,1143,565,239,243,96
E01004466,1299,724,273,194,108
E01004467,1627,530,370,488,239
E01004468,1312,674,323,214,101
E01004469,1239,368,295,370,206
E01004470,1164,468,279,273,144
E01004471,1240,473,286,316,165
E01004472,1457,1045,226,130,56
E01004473,1469,992,189,177,111
E01004474,1732,1144,288,219,81
E01004475,1211,778,200,145,88
E01004476,1544,1034,231,189,90
E01004477,1206,858,196,106,46
E01004478,1056,757,181,72,46
E01004479,1170,823,210,80,57
E01004480,1459,1082,199,134,44
E01004481,1393,907,222,190,74
E01004482,1263,740,260,172,91
E01004483,1719,1104,307,233,75
E01004484,1239,835,192,145,67
E01004485,1445,911,256,186,92
E01004486,1235,813,215,155,52
E01004487,1241,771,222,156,92
E01004488,1030,642,192,118,78
E01004489,1034,624,174,149,87
E01004490,1181,824,202,128,27
E01004491,1730,1042,295,267,126
E01004492,1339,759,260,219,101
E01004493,1529,915,262,248,104
E01004494,1452,830,250,270,102
E01004495,1157,491,223,271,172
E01004496,1661,1193,226,166,76
E01004497,1063,621,208,145,89
E01004498,1360,991,201,123,45
E01004499,1304,877,205,156,66
E01004500,1651,1030,297,231,93
E01004501,1229,602,259,239,129
E01004502,1297,875,205,146,71
E01004503,1379,830,259,195,95
E01004504,1125,673,256,122,74
E01004505,1317,828,239,173,77
E01004506,1899,1278,311,207,103
E01004507,2105,1423,353,231,98
E01004508,1745,1194,275,212,64
E01004510,1557,1005,286,179,87
E01004511,1283,916,197,132,38
E01004512,1124,700,221,137,66
E01004513,1509,769,286,319,135
E01004514,1482,981,281,159,61
E01004515,1418,846,249,239,84
E01004516,1100,604,251,151,94
E01004517,1720,843,381,365,131
E01004518,1300,655,289,250,106
E01004519,1284,590,311,264,119
E01004520,966,418,234,219,95
E01004521,1487,728,328,303,128
E01004522,1295,571,287,278,159
E01004523,1250,611,305,216,118
E01004524,1342,388,318,441,195
E01004525,1421,716,299,278,128
E01004526,1349,713,286,225,125
E01004527,1281,689,248,224,120
E01004528,1241,476,277,312,176
E01004529,1668,951,319,280,118
E01004530,1394,751,291,211,141
E01004531,1288,636,240,268,144
E01004532,1140,688,187,178,87
E01004533,1111,553,220,206,132
E01004534,1556,1054,268,160,74
E01004535,1159,290,260,397,212
E01004536,1526,727,292,355,152
E01004537,1574,652,299,427,196
E01004538,1902,874,366,443,219
E01004539,1419,417,359,460,183
E01004540,1814,901,352,423,138
E01004541,1289,456,250,388,195
E01004542,1179,833,204,108,34
E01004543,1383,975,246,120,42
E01004544,1182,797,198,112,75
E01004545,1734,1258,250,179,47
E01004546,1219,883,191,106,39
E01004547,1162,643,227,145,147
E01004548,1699,1001,348,236,114
E01004549,1344,813,261,163,107
E01004550,1039,643,207,115,74
E01004551,1337,849,214,200,74
E01004552,1726,1261,257,158,50
E01004553,1430,989,240,147,54
E01004554,1239,912,205,85,37
E01004555,1174,859,200,69,46
E01004556,1104,818,192,63,31
E01004557,1216,794,203,158,61
E01004558,1298,892,217,123,66
E01004559,1048,670,178,127,73
E01004560,1526,917,286,236,87
E01004563,1595,572,333,488,202
E01004564,1550,914,272,269,95
E01004565,1379,841,237,204,97
E01004566,1397,849,261,213,74
E01004567,1685,583,309,556,237
E01004568,725,156,195,241,133
E01004569,1456,481,340,363,272
E01004570,1295,295,338,464,198
E01004571,1294,367,309,426,192
E01004572,1199,506,292,309,92
E01004573,1247,413,340,379,115
E01004574,1141,250,290,417,184
E01004575,1220,373,307,335,205
E01004576,1096,349,245,331,171
E01004577,1461,809,301,241,110
E01004579,1493,821,286,264,122
E01004580,1633,903,287,305,138
E01004581,1460,806,290,256,108
E01004582,1781,1009,373,260,139
E01004583,1422,731,313,233,145
E01004584,1239,374,262,420,183
E01004585,1544,1066,240,183,55
E01004586,1595,1194,224,138,39
E01004587,1407,970,251,137,49
E01004588,1717,1327,211,133,46
E01004589,1400,1024,228,107,41
E01004590,1480,654,299,360,167
E01004591,1548,852,261,302,133
E01004592,1363,669,290,279,125
E01004593,1497,855,328,226,88
E01004594,1279,828,273,115,63
E01004595,1420,885,274,173,88
E01004596,1202,809,240,107,46
E01004597,1402,831,276,185,110
E01004598,1698,1281,219,150,48
E01004599,1113,782,205,83,43
E01004601,1956,1096,373,326,161
E01004602,1312,938,231,99,44
E01004604,1170,814,224,84,48
E01004605,1381,821,274,203,83
E01004606,1358,978,253,96,31
E01004607,1273,879,239,94,61
E01004608,1399,872,236,207,84
