LSOA_code,all,G1,G2,G3,G4
E01001695,1555,502,419,289,345
E01001696,2573,591,743,363,876
E01001697,2645,550,944,514,637
E01001698,1903,511,968,110,314
E01001699,1464,557,423,97,387
E01001700,2366,475,737,477,677
E01001701,1764,815,420,159,370
E01001702,1481,330,681,216,254
E01001703,2077,318,1081,294,384
E01001704,1646,682,430,203,331
E01001705,2251,545,898,216,592
E01001708,1701,871,285,117,428
E01001710,1765,451,751,198,365
E01001712,2122,535,846,255,486
E01032567,1594,731,397,235,231
E01033727,2709,914,654,219,922
E01033728,1771,721,198,173,679
E01033729,2485,1399,459,173,454
E01033732,1065,319,187,146,413
E01033734,1467,550,353,109,455
E01033735,1258,263,364,169,462
E01033736,2244,745,343,245,911
E01033737,1926,464,673,287,502
E01033738,1866,684,253,193,736
E01033739,1725,285,905,131,404
E01033740,1636,321,709,158,448
E01033741,2690,629,1243,162,656
E01033742,1337,328,439,108,462
E01033743,1948,428,1042,119,359
E01033744,1802,526,738,114,424
E01033745,1778,404,919,112,343
E01033746,1474,880,182,53,359
E01034173,1862,582,733,174,373
E01034174,1254,468,97,196,493
E01034175,1301,389,192,137,583
E01034176,2026,1154,378,115,379
E01034177,1600,465,480,120,535
E01034178,1692,526,316,196,654
E01034179,1430,506,350,127,447
E01034180,1295,340,527,59,369
E01034181,1816,718,230,147,721
E01034182,1405,494,230,161,520
E01034183,1526,658,295,102,471
E01034184,1291,455,281,105,450
E01034185,1202,655,97,75,375
E01034186,1362,456,206,145,555
E01034187,1260,370,278,139,473
E01034188,1399,391,206,132,670
E01034189,1266,308,159,272,527
E01034190,1677,556,498,123,500
E01034191,1638,573,290,175,600
E01034192,2247,1220,336,119,572
E01034193,1479,405,341,127,606
E01034194,1301,351,217,195,538
E01034195,1290,349,350,147,444
E01034196,1277,343,165,218,551
E01034198,2325,600,746,271,708
E01001714,2051,489,513,176,873
E01001715,1287,539,161,44,543
E01001716,1792,438,531,127,696
E01001717,1123,406,149,63,505
E01001718,1740,783,112,75,770
E01001719,1633,509,337,100,687
E01001720,1712,876,161,77,598
E01001722,2302,753,591,164,794
E01001723,1968,853,180,311,624
E01001724,2896,1139,450,201,1106
E01001725,1832,874,245,179,534
E01001726,1326,353,428,100,445
E01001727,1985,803,188,389,605
E01001728,1977,923,330,164,560
E01001729,1989,483,725,169,612
E01001730,2767,581,1190,165,831
E01001731,2668,700,712,202,1054
E01001732,1898,396,836,70,596
E01001733,1865,799,354,122,590
E01001734,1834,618,476,105,635
E01001735,1569,605,456,81,427
E01001736,1555,700,294,54,507
E01001737,1764,805,227,110,622
E01001738,1741,846,173,77,645
E01001739,1977,1060,270,47,600
E01001740,1544,282,555,85,622
E01001741,1441,820,112,55,454
E01001742,1753,674,429,94,556
E01001744,1994,718,490,79,707
E01001745,2156,507,751,138,760
E01001746,1691,294,701,130,566
E01001747,2329,836,410,166,917
E01001749,1490,690,290,41,469
E01001750,2126,739,431,135,821
E01001751,1479,853,89,49,488
E01001753,1534,297,592,92,553
E01001755,1683,410,431,132,710
E01001756,2033,924,235,102,772
E01001757,1584,223,735,197,429
E01001758,2610,550,901,361,798
E01001759,1643,550,453,83,557
E01001760,1890,619,490,111,670
E01001761,1817,630,488,79,620
E01001762,1674,659,320,67,628
E01001763,1763,619,518,84,542
E01001764,1756,476,545,127,608
E01001765,1797,363,770,142,522
E01001767,1605,525,360,158,562
E01001768,1865,721,295,251,598
E01001769,1526,523,400,100,503
E01001770,1710,452,566,182,510
E01001772,1783,436,576,95,676
E01001773,2481,802,551,128,1000
E01001774,1984,568,421,112,883
E01001775,1623,457,519,86,561
E01001776,1712,496,522,63,631
E01001777,2628,660,623,148,1197
E01001780,1818,466,475,81,796
E01001781,1603,426,517,83,577
E01001783,1613,322,568,75,648
E01001784,1775,512,477,80,706
E01001785,1595,583,467,80,465
E01001786,2222,413,1042,121,646
E01001787,1607,318,724,85,480
E01001788,1495,264,749,103,379
E01001789,1771,634,384,103,650
E01001790,1517,228,861,70,358
E01001791,1461,418,499,132,412
E01001792,1936,552,391,398,595
E01001793,1579,599,410,151,419
E01001794,1899,739,307,337,516
E01001795,1308,504,264,144,396
E01001796,1472,548,305,118,501
E01001798,2328,651,604,465,608
E01001799,1503,856,134,41,472
E01001800,1752,767,350,48,587
E01001801,1727,893,343,39,452
E01001802,1375,515,240,82,538
E01001803,1804,940,154,49,661
E01001804,1672,977,152,39,504
E01001805,1225,514,236,77,398
E01001806,1466,627,292,60,487
E01001807,1813,810,307,54,642
E01001808,1634,859,94,35,646
E01001809,1876,897,163,75,741
E01001811,1795,367,657,108,663
E01001812,1793,711,219,55,808
E01001813,1958,293,690,268,707
E01001814,1696,748,187,71,690
E01001815,1774,449,604,87,634
E01001816,1552,688,364,72,428
E01001819,1584,722,324,73,465
E01001820,1386,395,478,65,448
E01001821,1348,398,520,33,397
E01001822,1999,655,613,149,582
E01001823,1634,710,185,92,647
E01001824,1636,781,238,58,559
E01001825,1351,748,55,22,526
E01001826,1570,722,214,61,573
E01001827,1655,570,449,116,520
E01001828,2050,555,759,141,595
E01001829,1750,958,159,93,540
E01001830,1875,497,445,135,798
E01001831,1676,627,274,149,626
E01001832,1671,595,339,192,545
E01001833,2119,672,510,152,785
E01001834,1993,650,413,110,820
E01001835,1237,541,157,111,428
E01001836,1858,813,424,75,546
E01001837,1443,680,150,51,562
E01001838,1808,347,786,109,566
E01001839,2350,807,476,121,946
E01001840,1602,469,549,81,503
E01001841,1367,686,299,44,338
E01001842,1531,465,556,69,441
E01001843,1204,485,362,32,325
E01001844,1927,872,422,62,571
E01001845,1588,518,574,91,405
E01001846,1210,347,478,92,293
E01001847,1331,486,398,51,396
E01001848,1972,688,673,68,543
E01001849,2459,887,667,139,766
E01001850,1845,331,897,78,539
E01033699,1410,459,229,76,646
E01033700,2485,851,335,186,1113
E01033702,1443,465,339,81,558
E01033703,1408,433,377,93,505
E01033704,2347,915,291,126,1015
E01033705,1433,306,499,142,486
E01033706,1445,421,185,109,730
E01033708,1874,543,149,160,1022
E01033709,1828,436,430,119,843
E01033710,1133,356,260,70,447
E01033711,1913,493,123,170,1127
E01033712,1540,535,371,69,565
E01033713,1326,524,231,99,472
E01035638,1898,426,415,122,935
E01035639,1715,463,470,110,672
E01035640,1398,461,389,96,452
E01035641,1431,433,398,82,518
E01035642,1842,550,363,98,831
E01035643,1713,527,382,126,678
E01035644,1182,313,166,94,609
E01035645,1305,424,344,66,471
E01035646,1540,490,278,92,680
E01035647,1110,381,68,71,590
E01035648,1530,348,465,132,585
E01035649,1457,370,283,106,698
E01035650,2011,527,531,127,826
E01001851,1471,674,101,63,633
E01001852,1626,599,164,109,754
E01001853,1494,597,142,105,650
E01001854,1757,559,224,156,818
E01001855,1660,654,134,107,765
E01001856,1646,551,331,92,672
E01001857,1560,341,377,124,718
E01001858,1759,681,296,101,681
E01001859,2704,790,628,191,1095
E01001860,1704,493,398,169,644
E01001861,1403,432,361,106,504
E01001862,1763,581,416,93,673
E01001863,1406,647,203,70,486
E01001864,1517,650,258,77,532
E01001865,1580,803,166,82,529
E01001866,1504,445,114,156,789
E01001867,1136,299,113,138,586
E01001868,1265,378,345,102,440
E01001869,1355,622,90,72,571
E01001870,1682,493,154,186,849
E01001871,1510,466,108,166,770
E01001872,1361,483,103,147,628
E01001873,1503,537,226,88,652
E01001875,1832,538,466,219,609
E01001876,2374,550,555,449,820
E01001877,1364,336,373,163,492
E01001878,1621,483,404,128,606
E01001879,1453,614,199,73,567
E01001880,1472,667,166,108,531
E01001881,1870,734,178,126,832
E01001882,1638,830,85,102,621
E01001883,1872,652,168,164,888
E01001884,1799,669,310,185,635
E01001885,1278,315,399,120,444
E01001886,1522,566,293,102,561
E01001887,1460,551,229,173,507
E01001888,1549,731,109,99,610
E01001889,1389,613,125,120,531
E01001890,1715,530,226,347,612
E01001891,2541,881,156,283,1221
E01001892,1333,474,304,98,457
E01001893,1504,448,332,125,599
E01001894,1394,444,226,123,601
E01001895,1461,659,178,102,522
E01001896,1397,556,186,135,520
E01001897,1306,651,163,47,445
E01001898,2095,639,208,196,1052
E01001899,1601,518,360,114,609
E01001900,1714,570,300,188,656
E01001901,1647,865,96,46,640
E01001902,1655,814,156,70,615
E01001903,1431,639,212,91,489
E01001904,1616,829,85,79,623
E01001905,1659,832,97,92,638
E01001906,1450,760,117,54,519
E01001907,1244,645,73,34,492
E01001908,1377,521,119,106,631
E01001909,1756,747,251,107,651
E01001910,1341,545,119,108,569
E01001911,1707,475,516,122,594
E01001912,1451,304,411,139,597
E01001913,1378,691,56,93,538
E01001914,1499,441,156,158,744
E01001915,1456,835,63,43,515
E01001916,1226,757,30,66,373
E01001917,1491,800,90,80,521
E01001918,1509,737,146,85,541
E01001919,1553,846,73,62,572
E01001920,1449,619,261,55,514
E01001921,1455,719,108,59,569
E01001922,1633,805,70,82,676
E01001923,1517,675,103,89,650
E01001924,1542,778,47,86,631
E01001925,1575,751,96,77,651
E01001926,1357,739,71,54,493
E01001927,1361,870,67,49,375
E01001928,1811,802,235,129,645
E01001929,1344,769,63,52,460
E01001930,1728,761,222,151,594
E01001931,1298,467,119,133,579
E01001932,1589,612,191,131,655
E01001933,1498,704,163,70,561
E01001934,1960,785,304,85,786
E01001935,2038,1032,231,93,682
E01001937,1791,904,106,53,728
E01001938,1568,667,363,109,429
E01001940,1531,471,346,114,600
E01001941,1569,464,199,187,719
E01001942,1843,606,282,130,825
E01001943,2268,630,478,248,912
E01001944,1692,290,675,140,587
E01001945,1659,717,257,122,563
E01001946,1876,632,279,155,810
E01001947,1416,399,420,124,473
E01001948,1875,964,207,75,629
E01001949,1477,781,69,54,573
E01001950,1487,718,47,52,670
E01001951,1517,696,145,66,610
E01001952,1640,781,125,69,665
E01001953,1461,526,212,119,604
E01001954,1523,567,332,126,498
E01001955,2111,589,599,187,736
E01001956,1569,587,313,130,539
E01001957,1633,207,773,141,512
E01001958,1725,257,725,187,556
E01001959,2019,546,527,200,746
E01001960,1793,670,280,123,720
E01001961,1575,209,708,139,519
E01032788,1580,696,235,84,565
E01032789,1208,282,212,155,559
E01032790,1131,329,207,108,487
E01035484,1696,458,271,173,794
E01035485,1104,227,211,111,555
E01035486,1773,584,247,170,772
E01035487,1554,675,254,89,536
E01001962,1831,829,252,111,639
E01001963,1807,1037,90,88,592
E01001964,1634,760,241,72,561
E01001965,1635,1006,120,73,436
E01001966,1408,869,45,63,431
E01001967,1482,880,72,49,481
E01001968,1652,855,108,83,606
E01001969,1963,543,274,135,1011
E01001970,1897,392,523,143,839
E01001971,1912,448,555,119,790
E01001972,1714,543,418,82,671
E01001973,2550,852,440,154,1104
E01001974,2212,795,209,144,1064
E01001975,1826,505,257,112,952
E01001976,1873,341,725,97,710
E01001977,1520,276,502,101,641
E01001978,1932,307,700,98,827
E01001979,2295,350,841,147,957
E01001980,1813,424,482,104,803
E01001981,1802,351,453,92,906
E01001982,1808,421,545,89,753
E01001983,1667,491,406,118,652
E01001984,1748,742,215,73,718
E01001985,1630,928,71,83,548
E01001986,1572,865,148,34,525
E01001987,1699,947,70,77,605
E01001988,1675,870,128,72,605
E01001989,1723,954,126,84,559
E01001990,1957,977,119,96,765
E01001991,1664,769,123,92,680
E01001992,1755,1006,36,98,615
E01001993,1666,991,36,53,586
E01001994,1811,793,103,216,699
E01001995,2686,983,505,190,1008
E01001996,1490,826,64,99,501
E01001997,1780,855,93,61,771
E01001998,1939,701,198,146,894
E01001999,2440,710,306,152,1272
E01002000,1759,722,204,78,755
E01002001,1604,692,150,122,640
E01002002,1686,612,197,58,819
E01002003,2556,575,493,164,1324
E01002004,1804,696,222,95,791
E01002005,1449,705,69,79,596
E01002006,1538,728,106,110,594
E01002007,1450,802,75,72,501
E01002008,1340,763,37,99,441
E01002009,1418,811,53,55,499
E01002010,1595,816,174,70,535
E01002011,1745,787,165,122,671
E01002013,1362,800,99,54,409
E01002014,1729,777,264,86,602
E01002015,1426,605,299,72,450
E01002016,1909,857,376,98,578
E01002017,1571,793,201,60,517
E01002018,1376,719,203,77,377
E01002019,1373,880,80,55,358
E01002020,1545,727,144,71,603
E01002021,1428,913,105,68,342
E01002022,2171,1088,141,98,844
E01002023,1365,773,72,60,460
E01002024,1274,720,101,62,391
E01002025,1482,842,53,70,517
E01002026,1785,269,611,130,775
E01002027,1428,346,283,117,682
E01002028,1659,454,278,99,828
E01002029,2122,392,619,158,953
E01002030,1559,454,233,95,777
E01002031,1866,437,286,172,971
E01002032,1855,396,388,94,977
E01002033,1802,434,380,111,877
E01002034,2491,266,1071,102,1052
E01002036,1860,236,736,108,780
E01002037,1720,218,740,127,635
E01002038,1797,266,644,119,768
E01002039,1678,178,762,62,676
E01002040,2260,325,930,97,908
E01002041,1863,406,687,82,688
E01002042,1566,536,219,82,729
E01002043,1806,518,295,94,899
E01002044,1779,449,210,88,1032
E01002045,2133,459,580,165,929
E01002046,1614,357,519,102,636
E01002047,1652,549,138,91,874
E01002048,1903,440,306,130,1027
E01002049,1901,384,548,81,888
E01002050,1993,933,224,62,774
E01002051,1882,472,469,80,861
E01002052,2209,976,212,72,949
E01002053,2023,422,663,86,852
E01002054,1691,282,610,66,733
E01002055,2101,1008,188,67,838
E01002056,2923,873,515,166,1369
E01002057,1790,551,400,85,754
E01002058,1572,432,284,67,789
E01002059,1564,750,273,48,493
E01002060,1710,980,177,24,529
E01002061,1548,868,133,58,489
E01002062,1738,933,204,62,539
E01002063,1505,776,229,65,435
E01002064,1486,561,317,85,523
E01002065,1599,706,211,66,616
E01002066,2612,318,1274,110,910
E01002067,1745,399,464,86,796
E01002068,2249,453,635,91,1070
E01002069,2055,407,580,100,968
E01002070,2552,761,457,170,1164
E01002071,1778,275,662,87,754
E01002072,1871,377,659,111,724
E01002073,1651,308,527,78,738
E01002074,2242,385,958,84,815
E01002075,1974,288,751,110,825
E01002076,1860,336,663,106,755
E01002077,2258,435,787,86,950
E01002078,2561,545,813,133,1070
E01002079,1805,281,574,109,841
E01002081,1922,305,746,100,771
E01002082,1420,201,622,81,516
E01002083,1393,347,151,104,791
E01002084,1758,477,236,122,923
E01002085,2178,489,427,111,1151
E01002086,1506,489,352,98,567
E01002087,1922,462,394,80,986
E01002088,1802,427,225,112,1038
E01002089,1348,136,641,56,515
E01002090,1739,386,391,140,822
E01002091,1848,390,512,58,888
E01002092,1601,201,681,87,632
E01002093,1845,361,548,88,848
E01002094,1444,303,458,86,597
E01002095,1590,371,516,101,602
E01002096,1691,420,478,113,680
E01002097,1604,371,465,108,660
E01002098,1531,595,219,81,636
E01002099,2025,410,576,127,912
E01002100,1785,322,400,153,910
E01002101,1988,556,174,99,1159
E01002102,1920,416,374,115,1015
E01002103,1849,397,250,106,1096
E01002104,1457,318,228,94,817
E01002105,2087,418,236,169,1264
E01032575,2139,280,1050,62,747
E01033086,1203,291,325,53,534
E01033943,2505,451,458,267,1329
E01033944,2531,508,765,228,1030
E01033945,1366,453,265,82,566
E01033946,1363,504,182,66,611
E01002106,2027,422,157,890,558
E01002107,1818,287,78,1036,417
E01002108,1844,318,62,1115,349
E01002109,1872,555,61,835,421
E01002110,1670,295,58,905,412
E01002111,2197,331,143,1118,605
E01002112,1999,582,110,799,508
E01002113,1564,489,121,561,393
E01002114,2230,697,199,740,594
E01002115,1466,380,87,610,389
E01002116,1590,510,74,491,515
E01002118,1875,432,170,535,738
E01002119,2508,299,315,854,1040
E01002120,1364,250,287,353,474
E01002121,1821,223,107,859,632
E01002122,1852,220,133,743,756
E01002123,1706,245,125,635,701
E01002124,1795,179,99,906,611
E01002125,1968,188,118,804,858
E01002127,1843,313,82,850,598
E01002128,2121,438,203,646,834
E01002129,2727,546,258,1061,862
E01002130,2913,439,333,1039,1102
E01002131,1708,356,209,581,562
E01002132,2038,544,218,722,554
E01002133,2034,367,366,768,533
E01002134,1489,349,70,603,467
E01002135,2024,307,183,797,737
E01002136,2029,437,161,737,694
E01002137,1751,961,125,206,459
E01002138,1609,218,146,855,390
E01002139,1506,447,240,423,396
E01002140,1792,485,199,603,505
E01002141,1785,497,133,702,453
E01002142,1856,455,123,733,545
E01002143,1633,365,226,563,479
E01002144,1622,500,143,610,369
E01002145,1695,523,146,526,500
E01002146,1461,442,59,745,215
E01002147,1364,387,33,714,230
E01002148,1463,392,82,707,282
E01002149,1319,465,27,643,184
E01002150,2402,625,471,735,571
E01002151,1569,479,287,466,337
E01002152,1621,646,51,637,287
E01002153,1879,383,57,885,554
E01002155,1736,538,63,787,348
E01002156,1562,390,62,831,279
E01002157,1696,305,119,878,394
E01002158,1403,415,54,699,235
E01002159,1925,447,135,832,511
E01002160,2474,420,206,952,896
E01002161,2057,300,166,976,615
E01002162,1930,417,201,732,580
E01002163,1661,340,107,832,382
E01002164,1932,559,174,595,604
E01002165,1763,187,78,922,576
E01002166,1705,143,63,1031,468
E01002167,1609,235,119,807,448
E01002168,1553,269,200,640,444
E01002169,1669,170,120,894,485
E01002170,1368,175,93,747,353
E01002171,1702,162,124,911,505
E01002172,1612,276,148,810,378
E01002173,1908,279,158,964,507
E01002174,1565,174,82,1018,291
E01002175,1421,176,75,876,294
E01002176,1692,212,101,931,448
E01002177,1479,192,83,819,385
E01002178,1635,211,90,1010,324
E01002179,2632,377,347,947,961
E01002181,2329,438,197,914,780
E01002182,2136,279,145,1012,700
E01002183,2108,289,260,917,642
E01002184,1920,389,206,693,632
E01002185,1856,458,322,661,415
E01002186,1940,595,184,640,521
E01002187,1977,589,127,864,397
E01002188,1612,867,34,417,294
E01002189,1735,654,77,534,470
E01002190,1717,550,29,842,296
E01002191,2015,498,65,1082,370
E01002192,1683,632,70,648,333
E01002193,2053,654,165,716,518
E01002194,1841,692,50,698,401
E01002195,1656,519,59,772,306
E01002196,1818,652,53,807,306
E01002197,1416,180,50,820,366
E01002198,1814,165,70,999,580
E01002199,1569,176,97,894,402
E01002200,2202,209,97,1369,527
E01002201,1715,152,75,1053,435
E01002202,2189,283,124,926,856
E01002203,1817,177,100,843,697
E01002204,1877,258,104,1000,515
E01002206,1385,203,91,746,345
E01002207,1770,278,115,906,471
E01002208,1359,395,36,643,285
E01002209,1866,390,116,935,425
E01002210,1545,204,65,938,338
E01002211,1490,328,270,557,335
E01002212,1888,288,171,963,466
E01002214,1912,350,214,895,453
E01002215,1735,442,214,639,440
E01002216,1730,211,93,1096,330
E01002217,2207,316,527,895,469
E01002218,1818,281,170,839,528
E01002219,1934,191,172,958,613
E01002220,1640,271,242,718,409
E01002221,1631,246,167,701,517
E01002222,1604,239,202,727,436
E01002223,1794,310,164,871,449
E01002224,1631,313,283,592,443
E01002225,1747,832,51,505,359
E01002226,2625,731,184,1010,700
E01002227,2273,489,354,907,523
E01002228,2248,578,228,874,568
E01002229,1839,554,122,686,477
E01002230,1839,479,79,841,440
E01002231,2060,392,216,893,559
E01002232,2151,403,205,747,796
E01002233,2420,342,380,868,830
E01002234,1960,303,279,890,488
E01002235,1883,313,260,782,528
E01002236,2327,294,306,989,738
E01002237,2119,682,239,464,734
E01002238,1880,498,185,609,588
E01002239,1938,437,160,878,463
E01002240,1966,478,479,570,439
E01002241,1902,291,253,831,527
E01002242,1863,311,120,1074,358
E01032576,1679,284,113,869,413
E01034589,1999,403,213,877,506
E01034590,1350,151,149,745,305
E01034591,1807,199,198,761,649
E01034592,1249,175,181,555,338
E01034593,1491,378,141,622,350
E01034594,1562,197,131,952,282
E01034595,1409,160,97,702,450
E01034596,1285,124,87,713,361
E01034597,1430,200,134,712,384
E01034598,1267,152,95,602,418
E01034599,1666,241,181,714,530
E01034600,1972,246,261,804,661
E01002243,1967,1059,300,185,423
E01002244,1814,984,231,178,421
E01002245,1651,939,197,170,345
E01002246,1845,1014,247,211,373
E01002247,2481,1147,428,317,589
E01002248,1754,830,236,241,447
E01002250,1831,821,282,282,446
E01002251,1597,824,282,167,324
E01002252,1585,1360,82,50,93
E01002253,1582,1355,41,86,100
E01002254,1635,1412,16,55,152
E01002255,1546,1196,88,72,190
E01002256,1516,1291,40,52,133
E01002257,1737,1491,46,55,145
E01002258,1844,1473,119,84,168
E01002259,1546,1312,69,42,123
E01002260,1805,1030,211,159,405
E01002261,1784,1003,228,173,380
E01002262,1765,1161,164,167,273
E01002263,1604,1195,180,75,154
E01002264,1667,1210,143,76,238
E01002265,1514,1153,84,77,200
E01002266,1545,1107,153,85,200
E01002267,1802,1197,239,114,252
E01002268,1488,987,140,159,202
E01002269,1858,1383,115,173,187
E01002270,1742,829,93,586,234
E01002271,1593,817,102,443,231
E01002272,1360,1013,73,95,179
E01002273,1339,930,77,178,154
E01002274,1669,1299,49,151,170
E01002275,1316,843,28,288,157
E01002276,2069,1478,230,118,243
E01002277,1619,1195,157,55,212
E01002278,1722,1158,234,69,261
E01002279,1741,1167,213,81,280
E01002280,1861,1206,303,84,268
E01002281,2460,1237,383,376,464
E01002282,1962,1128,388,139,307
E01002283,1695,1009,251,135,300
E01002284,2062,1157,388,153,364
E01002285,1369,1089,52,75,153
E01002286,1617,1361,82,57,117
E01002287,1591,1091,119,147,234
E01002288,1598,1268,74,111,145
E01002289,1660,1336,74,69,181
E01002290,1493,1206,75,63,149
E01002291,1513,1206,64,80,163
E01002292,1699,1332,85,71,211
E01002294,1537,1245,65,69,158
E01002295,2002,1399,190,139,274
E01002296,1699,1270,133,105,191
E01002297,1639,1052,224,73,290
E01002298,1594,1181,130,91,192
E01002299,1813,1184,180,130,319
E01002300,1998,1328,145,179,346
E01002301,1642,1143,126,127,246
E01002302,1722,1148,156,146,272
E01002303,2150,1428,308,118,296
E01002304,1546,1170,82,123,171
E01002305,1715,1090,189,123,313
E01002306,1837,1198,263,105,271
E01002307,1900,1335,226,84,255
E01002308,1855,1269,166,121,299
E01002309,1783,939,367,164,313
E01002310,1883,1198,279,106,300
E01002311,1904,1151,266,97,390
E01002312,1700,1245,167,81,207
E01002313,2258,1323,381,157,397
E01002314,1852,1149,358,104,241
E01002315,1723,990,247,143,343
E01002316,2072,1156,563,69,284
E01002317,1550,1149,62,144,195
E01002318,1662,1384,66,77,135
E01002319,1859,1043,259,201,356
E01002320,1500,1126,85,95,194
E01002321,1802,1318,131,127,226
E01002322,1935,1385,174,148,228
E01002323,1726,1141,168,158,259
E01002324,1543,1165,92,104,182
E01002325,2147,1509,194,140,304
E01002326,1689,1080,172,136,301
E01002327,1555,1057,136,152,210
E01002328,1799,1103,155,223,318
E01002329,1732,979,188,229,336
E01002330,1844,1077,260,190,317
E01002331,1662,1015,220,176,251
E01002332,1753,1214,155,123,261
E01002333,1329,1072,82,84,91
E01002334,1738,1239,57,235,207
E01002335,1480,1051,80,129,220
E01002336,1631,1087,154,125,265
E01002337,1322,947,39,170,166
E01002338,1407,804,133,209,261
E01002339,1653,1211,111,143,188
E01002340,1479,911,130,171,267
E01002341,1479,1107,65,129,178
E01002342,1711,855,327,156,373
E01002343,1757,1315,173,125,144
E01002344,1964,1232,264,186,282
E01002345,1957,998,388,171,400
E01002346,1555,866,264,137,288
E01002347,1501,795,206,251,249
E01002348,1559,1238,110,49,162
E01002349,1549,1230,135,56,128
E01002350,1722,824,206,165,527
E01002351,1765,1105,150,128,382
E01002352,1990,1184,231,210,365
E01002353,2047,1126,189,309,423
E01002354,1387,1060,59,101,167
E01002355,1489,1099,98,113,179
E01002356,2100,821,355,218,706
E01002358,2110,1097,270,141,602
E01002359,1311,1086,53,70,102
E01002360,1487,1187,68,61,171
E01002361,1976,1328,181,80,387
E01002362,1510,1172,81,81,176
E01002363,1481,1210,63,61,147
E01002364,1357,1152,35,42,128
E01002365,1341,911,112,96,222
E01002366,1546,1137,125,88,196
E01002367,1745,1368,108,80,189
E01002368,2490,1239,578,175,498
E01002369,2050,1089,414,199,348
E01002370,2463,1310,460,197,496
E01002371,1711,1078,219,121,293
E01002372,1699,1159,204,113,223
E01002373,1697,1080,258,105,254
E01002374,1731,1056,271,98,306
E01002375,1937,1217,279,106,335
E01002376,1457,1057,55,168,177
E01002377,1777,1159,131,239,248
E01002378,1713,1233,99,181,200
E01002379,1605,960,157,204,284
E01002380,2290,1438,304,187,361
E01002381,1564,1105,92,198,169
E01002382,1816,1233,95,201,287
E01002383,1663,1134,106,166,257
E01002384,1644,1335,44,76,189
E01002385,1574,1412,31,27,104
E01002386,2053,1523,121,78,331
E01002387,1611,1396,29,42,144
E01002388,1645,1468,26,41,110
E01002389,1591,1432,33,36,90
E01002390,1492,1307,32,38,115
E01002391,1740,1530,53,45,112
E01032741,1469,561,207,184,517
E01032742,1764,1025,126,200,413
E01033784,1560,1064,134,131,231
E01033785,1382,723,166,187,306
E01033786,1318,354,185,316,463
E01033787,1462,383,390,268,421
E01033788,1552,741,196,261,354
E01002392,1766,557,363,502,344
E01002393,2135,517,301,901,416
E01002394,1746,290,132,943,381
E01002395,1384,210,151,749,274
E01002396,1839,224,222,1010,383
E01002397,1967,165,350,1038,414
E01002398,1857,149,156,1201,351
E01002399,1683,163,143,1025,352
E01002400,1997,659,275,597,466
E01002401,2350,461,360,958,571
E01002402,1639,419,205,716,299
E01002403,2475,399,416,1065,595
E01002404,2028,541,406,678,403
E01002405,1958,463,210,869,416
E01002408,1647,667,205,404,371
E01002409,2010,683,212,689,426
E01002410,1940,675,136,682,447
E01002411,2124,902,493,285,444
E01002412,2325,907,228,680,510
E01002413,1633,727,216,276,414
E01002414,2688,963,376,509,840
E01002415,1716,939,89,295,393
E01002416,1746,1015,83,294,354
E01002417,1774,872,61,427,414
E01002418,1775,1009,94,389,283
E01002419,1691,830,68,459,334
E01002420,1608,932,89,271,316
E01002421,1703,924,111,354,314
E01002422,1560,473,139,619,329
E01002423,1810,553,147,712,398
E01002424,1693,474,135,727,357
E01002425,1689,638,220,487,344
E01002426,2053,367,179,1027,480
E01002427,1595,480,121,612,382
E01002428,1559,575,188,482,314
E01002429,1576,568,322,394,292
E01002430,1388,978,40,178,192
E01002431,1344,652,30,409,253
E01002432,1505,744,56,362,343
E01002433,2502,1256,197,508,541
E01002434,1333,947,6,130,250
E01002435,1537,917,23,318,279
E01002436,1681,1013,82,313,273
E01002437,1415,788,8,408,211
E01002438,1439,1016,66,154,203
E01002439,1545,1121,67,144,213
E01002440,1581,1242,73,116,150
E01002441,1597,1116,66,171,244
E01002442,1633,1239,55,110,229
E01002443,2047,203,104,1202,538
E01002444,1888,578,130,717,463
E01002445,1766,705,323,339,399
E01002446,1965,676,128,669,492
E01002447,2070,435,149,849,637
E01002448,2153,499,166,970,518
E01002449,2140,283,153,1079,625
E01002450,1496,684,102,390,320
E01002451,1507,615,125,451,316
E01002452,1540,635,103,449,353
E01002453,1787,755,141,498,393
E01002454,1920,1033,140,341,406
E01002455,1973,578,247,666,482
E01002456,1743,745,169,466,363
E01002457,1608,598,206,464,340
E01002458,1433,807,45,357,224
E01002459,1675,1114,32,310,219
E01002460,1423,893,47,228,255
E01002461,1511,599,47,556,309
E01002462,1492,846,32,352,262
E01002463,1487,773,44,447,223
E01002464,1619,1071,36,250,262
E01002465,1721,871,139,250,461
E01002466,1727,1119,73,218,317
E01002467,1606,982,41,244,339
E01002468,1706,1035,84,256,331
E01002469,1652,1023,41,237,351
E01002470,1836,923,111,286,516
E01002471,1634,946,59,260,369
E01002472,1677,623,102,488,464
E01002473,1683,578,77,816,212
E01002474,1742,782,69,483,408
E01002475,1633,686,131,444,372
E01002476,1630,531,54,778,267
E01002477,1350,432,75,545,298
E01002478,1601,726,102,364,409
E01002479,1838,920,108,459,351
E01002480,1856,791,60,654,351
E01002481,1651,805,160,393,293
E01002482,1665,528,32,827,278
E01002483,1940,589,111,723,517
E01002484,1429,672,90,297,370
E01002485,2029,721,187,562,559
E01002486,2246,465,355,958,468
E01002487,1921,254,198,1096,373
E01002488,1762,286,153,964,359
